id,franquia,is_franchise,estudio_principal,original_language,production_countries,status
43212,,False,Lotte Entertainment,ko,South Korea,Released
227159,Horrible Bosses Collection,True,New Line Cinema,en,United States of America,Released
219343,,False,,kn,India,Released
270946,,False,DreamWorks Animation,en,United States of America,Released
253331,,False,IM Global,en,United States of America,Released
256917,,False,Fear of God Films,en,"Australia, United States of America",Released
284293,,False,Shriver Films,en,"France, United Kingdom, United States of America",Released
116149,Paddington Collection,True,StudioCanal,en,"France, United Kingdom",Released
294254,The Maze Runner Collection,True,Temple Hill Entertainment,en,United States of America,Released
246860,,False,CAB Productions,en,"France, Germany, Switzerland, United States of America",Released
110402,,False,Sever Studio,ru,Russia,Released
245916,,False,The Combine,en,United States of America,Released
214086,,False,Mockingbird Pictures,en,United States of America,Released
122917,The Hobbit Collection,True,New Line Cinema,en,"New Zealand, United States of America",Released
273895,,False,Plan B Entertainment,en,"United Kingdom, United States of America",Released
227306,Unbroken Collection,True,Legendary Pictures,en,United States of America,Released
15603,Fat Pizza Collection,True,Fat Pizza Productions,en,Australia,Released
172391,,False,Triggerfish,en,South Africa,Released
252171,,False,Black Light District,en,United States of America,Released
265177,,False,Metafilms,fr,Canada,Released
241239,,False,Participant,en,"United Arab Emirates, United States of America",Released
228970,,False,Fox Searchlight Pictures,en,United States of America,Released
87093,,False,The Weinstein Company,en,"United States of America, Canada",Released
224141,,False,Walt Disney Pictures,en,United States of America,Released
228967,,False,Point Grey Pictures,en,United States of America,Released
207703,Kingsman Collection,True,20th Century Fox,en,"United Kingdom, United States of America",Released
181533,Night at the Museum Collection,True,Moving Picture Company,en,"United Kingdom, United States of America",Released
51017,Madea Collection,True,Lions Gate Films,en,United States of America,Released
68737,,False,Legendary Pictures,en,"China, Canada, United States of America, United Kingdom",Released
64264,,False,uMedia,ru,Russia,Released
15888,,False,Whiskers Post Production,en,"Greece, United Kingdom",Released
196867,,False,Marcy Media,en,United States of America,Released
297222,,False,Rajkumar Hirani Films,hi,India,Released
116977,,False,Natural Image,en,"United States of America, South Korea",Released
244049,Drishyam Collection,True,Aashirvad Cinemas,ml,India,Released
198184,,False,Columbia Pictures,en,"United States of America, South Africa",Released
232175,,False,Day Twenty- Eight Films,en,United States of America,Released
260346,Taken Collection,True,EuropaCorp,en,"France, United States of America, Spain",Released
201088,,False,Legendary Pictures,en,United States of America,Released
87101,The Terminator Collection,True,Paramount Pictures,en,United States of America,Released
288158,The Woman in Black Collection,True,Hammer Film Productions,en,"Canada, United Kingdom, United States of America",Released
208763,Viy Collection,True,Russian Film Group,ru,"United Kingdom, Germany, Russia, Ukraine, Czech Republic",Released
54518,,False,Insurge Pictures,en,United States of America,Released
78383,,False,Lionsgate,en,United States of America,Released
121734,The Adventures of Tad Jones Collection,True,StudioCanal,es,"France, Spain",Released
209901,,False,Upload Films,en,United States of America,Released
270303,It Follows Collection,True,Two Flints,en,United States of America,Released
16191,,False,Hemdale Film Corporation,en,United States of America,Released
160704,,False,CJ Entertainment,ko,South Korea,Released
31179,,False,,en,Australia,Released
29996,,False,Edward Small Productions,en,United States of America,Released
34128,,False,Paper Street Films,en,United States of America,Released
34586,,False,Fawzi Vision,ru,Russia,Released
254869,Torrente Collection,True,Amiguetes Entertainment,es,Spain,Released
76341,Mad Max Collection,True,Warner Bros. Pictures,en,"Australia, United States of America",Released
280092,Insidious Collection,True,Blumhouse Productions,en,"Canada, United States of America",Released
140607,Star Wars Collection,True,Lucasfilm Ltd.,en,United States of America,Released
271969,,False,Metro-Goldwyn-Mayer,en,United States of America,Released
68735,,False,Legendary Pictures,en,United States of America,Released
99861,The Avengers Collection,True,Marvel Studios,en,United States of America,Released
166426,Pirates of the Caribbean Collection,True,Walt Disney Pictures,en,United States of America,Released
102899,Ant-Man Collection,True,Marvel Studios,en,United States of America,Released
166424,,False,20th Century Fox,en,"United Kingdom, Germany, United States of America",Released
293660,Deadpool Collection,True,20th Century Fox,en,United States of America,Released
283995,Guardians of the Galaxy Collection,True,Marvel Studios,en,United States of America,Released
271110,Captain America Collection,True,Marvel Studios,en,United States of America,Released
284052,Doctor Strange Collection,True,Marvel Studios,en,United States of America,Released
246655,X-Men Collection,True,The Donners' Company,en,United States of America,Released
68351,,False,DIPROCI,en,"Burkina Faso, Ethiopia, Germany, Ghana, United Kingdom, United States of America",Released
85870,,False,StudioCanal,fr,"France, Belgium",Released
19183,,False,TWD Enterprises,en,United States of America,Released
284276,,False,We're Not Brothers Productions,en,United States of America,Released
164372,Snow Queen Collection,True,Bazelevs,ru,Russia,Released
67220,,False,20th Century Fox,en,United States of America,Released
284536,,False,Paramount Pictures,en,United States of America,Released
28284,,False,Warner Bros. Pictures,en,United States of America,Released
210860,,False,Lionsgate,en,United States of America,Released
216015,Fifty Shades Collection,True,Universal Pictures,en,United States of America,Released
272693,,False,Wonderland Sound and Vision,en,United States of America,Released
217708,,False,Filmhuset Gruppen,is,"Norway, Iceland",Released
227719,,False,Insurge Pictures,en,United States of America,Released
167073,,False,Wildgaze Films,en,"Canada, Ireland, United Kingdom",Released
232572,,False,Wildwood Enterprises,en,United States of America,Released
283235,,False,Hyde Park Entertainment,en,United States of America,Released
251321,,False,Buffalo Gal Pictures,en,"Canada, France, Spain",Released
308453,,False,Duplass Brothers Productions,en,United States of America,Released
250124,,False,Archer Gray,en,United States of America,Released
308639,,False,Revolt Films,en,United States of America,Released
230266,,False,Maipo Film,en,"France, Ireland, Norway, United Kingdom",Released
72784,,False,Open Road Films,en,"United States of America, Belgium",Released
167810,,False,Bold Films,en,United States of America,Released
27873,,False,Battletruck Films,en,New Zealand,Released
320316,,False,Medusa Film,it,Italy,Released
273248,,False,The Weinstein Company,en,United States of America,Released
286565,,False,Fox 2000 Pictures,en,United States of America,Released
252838,,False,Screen Gems,en,United States of America,Released
241251,,False,Smart Entertainment,en,United States of America,Released
201085,,False,Double Dare You,en,United States of America,Released
243938,Hot Tub Time Machine Collection,True,Paramount Pictures,en,United States of America,Released
256591,,False,RatPac Entertainment,en,United States of America,Released
228165,SpongeBob Collection,True,Paramount Animation,en,United States of America,Released
234212,,False,Icon Entertainment International,en,"United Kingdom, United States of America",Released
268238,Best Exotic Marigold Hotel Collection,True,Blueprint Pictures,en,United Kingdom,Released
290764,,False,Cowtown Cinema Ventures,en,United States of America,Released
309302,,False,Columbia Pictures,zh,"China, France",Released
243940,,False,Lionsgate,en,United States of America,Released
239573,,False,New Regency Pictures,en,"Germany, United States of America",Released
132759,Soulless,True,Art Pictures Studio,ru,Russia,Released
191121,World Of Raanjhanaa,True,Eros International,hi,India,Released
241554,Run All Night Collection,True,RatPac Entertainment,en,"United States of America, Spain",Released
265712,Stand by Me Doraemon Collection,True,TOHO,ja,Japan,Released
150689,,False,Walt Disney Pictures,en,"United Kingdom, United States of America",Released
243688,,False,TSG Entertainment,en,United States of America,Released
266647,,False,Moving Picture Company,en,"India, United Kingdom, United States of America",Released
252512,,False,Scott Rudin Productions,en,United States of America,Released
271674,,False,TF1 Droits Audiovisuels,en,"Belgium, Canada, France",Released
262500,Divergent Collection,True,Summit Entertainment,en,United States of America,Released
230179,,False,Bavaria Film Partners,en,"Finland, Germany, United Kingdom, United States of America",Released
39385,Would I Lie to You? Collection,True,France 2 Cinéma,fr,France,Released
